# t=time;g=gyro
# t1,g1,g2,g3,g4,g5,g6
4.541998500000000058e+04,2.490000000000000000e+02,1.600000000000000000e+01,4.000000000000000000e+00,1.600000000000000000e+02,2.000000000000000000e+00,6.100000000000000000e+01
4.541998900000000140e+04,2.480000000000000000e+02,2.050000000000000000e+02,4.000000000000000000e+00,1.290000000000000000e+02,3.000000000000000000e+00,1.590000000000000000e+02
4.541999399999999878e+04,2.490000000000000000e+02,1.510000000000000000e+02,4.000000000000000000e+00,1.110000000000000000e+02,3.000000000000000000e+00,8.600000000000000000e+01
4.542000299999999697e+04,2.490000000000000000e+02,1.510000000000000000e+02,4.000000000000000000e+00,1.720000000000000000e+02,1.000000000000000000e+00,1.650000000000000000e+02
4.542000699999999779e+04,2.490000000000000000e+02,2.360000000000000000e+02,3.000000000000000000e+00,4.300000000000000000e+01,4.000000000000000000e+00,2.330000000000000000e+02
4.542001099999999860e+04,2.500000000000000000e+02,1.880000000000000000e+02,4.000000000000000000e+00,1.050000000000000000e+02,3.000000000000000000e+00,2.320000000000000000e+02
4.542001499999999942e+04,2.510000000000000000e+02,5.000000000000000000e+00,4.000000000000000000e+00,1.530000000000000000e+02,2.000000000000000000e+00,1.280000000000000000e+02
4.542001900000000023e+04,2.500000000000000000e+02,1.450000000000000000e+02,4.000000000000000000e+00,2.500000000000000000e+01,5.000000000000000000e+00,3.200000000000000000e+01
4.542003399999999965e+04,2.520000000000000000e+02,1.390000000000000000e+02,3.000000000000000000e+00,4.900000000000000000e+01,1.000000000000000000e+01,3.300000000000000000e+01
4.542003800000000047e+04,2.510000000000000000e+02,6.600000000000000000e+01,3.000000000000000000e+00,1.350000000000000000e+02,7.000000000000000000e+00,8.100000000000000000e+01
4.542004200000000128e+04,2.520000000000000000e+02,5.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+01,3.000000000000000000e+00,1.100000000000000000e+02
4.542004600000000210e+04,2.520000000000000000e+02,3.600000000000000000e+01,3.000000000000000000e+00,7.000000000000000000e+00,2.000000000000000000e+00,6.100000000000000000e+01
4.542006399999999849e+04,2.520000000000000000e+02,1.460000000000000000e+02,2.000000000000000000e+00,2.020000000000000000e+02,2.000000000000000000e+00,4.900000000000000000e+01
4.542006900000000314e+04,2.520000000000000000e+02,2.130000000000000000e+02,2.000000000000000000e+00,1.590000000000000000e+02,1.000000000000000000e+00,1.520000000000000000e+02
4.542007299999999668e+04,2.540000000000000000e+02,8.500000000000000000e+01,1.000000000000000000e+00,7.900000000000000000e+01,2.540000000000000000e+02,1.460000000000000000e+02
4.542007699999999750e+04,2.540000000000000000e+02,1.040000000000000000e+02,1.000000000000000000e+00,4.900000000000000000e+01,2.530000000000000000e+02,2.070000000000000000e+02
4.542008099999999831e+04,2.540000000000000000e+02,2.320000000000000000e+02,0.000000000000000000e+00,1.890000000000000000e+02,2.540000000000000000e+02,2.130000000000000000e+02
4.542008600000000297e+04,2.540000000000000000e+02,2.260000000000000000e+02,0.000000000000000000e+00,1.460000000000000000e+02,2.530000000000000000e+02,2.130000000000000000e+02
4.542009799999999814e+04,2.540000000000000000e+02,2.500000000000000000e+02,0.000000000000000000e+00,1.460000000000000000e+02,2.530000000000000000e+02,1.200000000000000000e+01
4.542010199999999895e+04,2.550000000000000000e+02,3.100000000000000000e+01,0.000000000000000000e+00,1.150000000000000000e+02,2.520000000000000000e+02,2.250000000000000000e+02
4.542010800000000017e+04,2.550000000000000000e+02,2.320000000000000000e+02,0.000000000000000000e+00,1.890000000000000000e+02,2.520000000000000000e+02,5.000000000000000000e+00
4.542011200000000099e+04,0.000000000000000000e+00,7.300000000000000000e+01,0.000000000000000000e+00,2.130000000000000000e+02,2.510000000000000000e+02,2.550000000000000000e+02
4.542011600000000180e+04,0.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,2.250000000000000000e+02,2.510000000000000000e+02,1.940000000000000000e+02
4.542012599999999657e+04,0.000000000000000000e+00,1.800000000000000000e+01,0.000000000000000000e+00,2.380000000000000000e+02,2.520000000000000000e+02,1.700000000000000000e+01
4.542012999999999738e+04,0.000000000000000000e+00,7.900000000000000000e+01,0.000000000000000000e+00,2.310000000000000000e+02,2.510000000000000000e+02,2.310000000000000000e+02
4.542013500000000204e+04,0.000000000000000000e+00,1.150000000000000000e+02,0.000000000000000000e+00,2.380000000000000000e+02,2.520000000000000000e+02,1.330000000000000000e+02
4.542013900000000285e+04,0.000000000000000000e+00,1.830000000000000000e+02,1.000000000000000000e+00,3.600000000000000000e+01,2.520000000000000000e+02,5.000000000000000000e+00
4.542015600000000268e+04,0.000000000000000000e+00,1.580000000000000000e+02,1.000000000000000000e+00,2.400000000000000000e+01,2.520000000000000000e+02,5.400000000000000000e+01
4.542016000000000349e+04,0.000000000000000000e+00,7.900000000000000000e+01,1.000000000000000000e+00,2.400000000000000000e+01,2.520000000000000000e+02,9.700000000000000000e+01
4.542016900000000169e+04,2.550000000000000000e+02,1.950000000000000000e+02,0.000000000000000000e+00,1.830000000000000000e+02,2.530000000000000000e+02,7.300000000000000000e+01
4.542017399999999907e+04,0.000000000000000000e+00,5.400000000000000000e+01,0.000000000000000000e+00,1.640000000000000000e+02,2.530000000000000000e+02,2.070000000000000000e+02
4.542018600000000151e+04,0.000000000000000000e+00,6.100000000000000000e+01,0.000000000000000000e+00,1.640000000000000000e+02,2.530000000000000000e+02,2.130000000000000000e+02
4.542019000000000233e+04,0.000000000000000000e+00,9.100000000000000000e+01,0.000000000000000000e+00,1.340000000000000000e+02,2.540000000000000000e+02,7.900000000000000000e+01
4.542019400000000314e+04,2.550000000000000000e+02,1.770000000000000000e+02,0.000000000000000000e+00,1.090000000000000000e+02,2.540000000000000000e+02,1.520000000000000000e+02
4.542019900000000052e+04,2.550000000000000000e+02,1.470000000000000000e+02,0.000000000000000000e+00,1.280000000000000000e+02,2.540000000000000000e+02,1.710000000000000000e+02
4.542022299999999814e+04,2.550000000000000000e+02,1.340000000000000000e+02,0.000000000000000000e+00,1.340000000000000000e+02,2.540000000000000000e+02,2.500000000000000000e+02
4.542022699999999895e+04,2.550000000000000000e+02,9.800000000000000000e+01,0.000000000000000000e+00,1.220000000000000000e+02,2.550000000000000000e+02,8.600000000000000000e+01
4.542023099999999977e+04,2.540000000000000000e+02,5.500000000000000000e+01,0.000000000000000000e+00,2.310000000000000000e+02,0.000000000000000000e+00,1.460000000000000000e+02
4.542023399999999674e+04,2.540000000000000000e+02,2.400000000000000000e+01,0.000000000000000000e+00,2.500000000000000000e+02,0.000000000000000000e+00,1.830000000000000000e+02
4.542025400000000081e+04,2.530000000000000000e+02,2.190000000000000000e+02,1.000000000000000000e+00,2.400000000000000000e+01,0.000000000000000000e+00,2.190000000000000000e+02
4.542026000000000204e+04,2.530000000000000000e+02,1.830000000000000000e+02,1.000000000000000000e+00,6.100000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
4.542026400000000285e+04,2.530000000000000000e+02,6.000000000000000000e+01,1.000000000000000000e+00,2.130000000000000000e+02,2.000000000000000000e+00,3.700000000000000000e+01
4.542028199999999924e+04,2.530000000000000000e+02,3.000000000000000000e+01,1.000000000000000000e+00,2.320000000000000000e+02,2.000000000000000000e+00,8.600000000000000000e+01
4.542028600000000006e+04,2.530000000000000000e+02,6.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e+02,2.000000000000000000e+00,1.040000000000000000e+02
4.542029000000000087e+04,2.530000000000000000e+02,3.600000000000000000e+01,2.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+00,1.530000000000000000e+02
4.542029400000000169e+04,2.530000000000000000e+02,5.400000000000000000e+01,1.000000000000000000e+00,2.500000000000000000e+02,2.000000000000000000e+00,1.410000000000000000e+02
4.542030900000000111e+04,2.530000000000000000e+02,7.900000000000000000e+01,2.000000000000000000e+00,1.200000000000000000e+01,2.000000000000000000e+00,1.340000000000000000e+02
4.542031300000000192e+04,2.530000000000000000e+02,1.280000000000000000e+02,2.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+00,1.280000000000000000e+02
4.542031700000000274e+04,2.540000000000000000e+02,1.800000000000000000e+01,1.000000000000000000e+00,2.320000000000000000e+02,2.000000000000000000e+00,1.280000000000000000e+02
4.542032100000000355e+04,2.540000000000000000e+02,6.700000000000000000e+01,1.000000000000000000e+00,1.890000000000000000e+02,2.000000000000000000e+00,1.340000000000000000e+02
4.542032400000000052e+04,2.540000000000000000e+02,1.160000000000000000e+02,1.000000000000000000e+00,1.950000000000000000e+02,2.000000000000000000e+00,1.410000000000000000e+02
4.542033899999999994e+04,2.540000000000000000e+02,1.340000000000000000e+02,1.000000000000000000e+00,1.830000000000000000e+02,2.000000000000000000e+00,1.160000000000000000e+02
4.542034300000000076e+04,2.540000000000000000e+02,1.770000000000000000e+02,1.000000000000000000e+00,1.460000000000000000e+02,2.000000000000000000e+00,1.410000000000000000e+02
4.542034700000000157e+04,2.550000000000000000e+02,7.900000000000000000e+01,1.000000000000000000e+00,8.500000000000000000e+01,2.000000000000000000e+00,2.260000000000000000e+02
4.542035100000000239e+04,2.550000000000000000e+02,1.100000000000000000e+02,1.000000000000000000e+00,7.900000000000000000e+01,2.000000000000000000e+00,2.080000000000000000e+02
4.542035500000000320e+04,2.550000000000000000e+02,1.770000000000000000e+02,1.000000000000000000e+00,5.500000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00
4.542037000000000262e+04,2.550000000000000000e+02,2.140000000000000000e+02,1.000000000000000000e+00,1.800000000000000000e+01,2.000000000000000000e+00,2.500000000000000000e+02
4.542037500000000000e+04,2.550000000000000000e+02,2.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.440000000000000000e+02
4.542037900000000081e+04,0.000000000000000000e+00,1.700000000000000000e+02,0.000000000000000000e+00,1.400000000000000000e+02,3.000000000000000000e+00,3.700000000000000000e+01
4.542038300000000163e+04,0.000000000000000000e+00,2.310000000000000000e+02,0.000000000000000000e+00,1.030000000000000000e+02,3.000000000000000000e+00,2.500000000000000000e+01
4.542040600000000268e+04,0.000000000000000000e+00,2.440000000000000000e+02,0.000000000000000000e+00,6.100000000000000000e+01,3.000000000000000000e+00,7.000000000000000000e+00
4.542041000000000349e+04,1.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00,2.400000000000000000e+01,2.000000000000000000e+00,2.440000000000000000e+02
4.542041399999999703e+04,1.000000000000000000e+00,1.770000000000000000e+02,2.550000000000000000e+02,1.040000000000000000e+02,2.000000000000000000e+00,9.200000000000000000e+01
4.542043099999999686e+04,1.000000000000000000e+00,2.070000000000000000e+02,2.550000000000000000e+02,9.200000000000000000e+01,2.000000000000000000e+00,8.600000000000000000e+01
4.542043499999999767e+04,1.000000000000000000e+00,2.320000000000000000e+02,2.550000000000000000e+02,4.900000000000000000e+01,2.000000000000000000e+00,4.300000000000000000e+01
4.542043899999999849e+04,2.000000000000000000e+00,2.500000000000000000e+01,2.540000000000000000e+02,2.130000000000000000e+02,1.000000000000000000e+00,1.340000000000000000e+02
4.542044299999999930e+04,2.000000000000000000e+00,4.300000000000000000e+01,2.540000000000000000e+02,2.070000000000000000e+02,1.000000000000000000e+00,9.100000000000000000e+01
4.542044799999999668e+04,2.000000000000000000e+00,4.900000000000000000e+01,2.540000000000000000e+02,1.830000000000000000e+02,1.000000000000000000e+00,5.500000000000000000e+01
4.542046100000000297e+04,2.000000000000000000e+00,4.900000000000000000e+01,2.540000000000000000e+02,1.890000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
